Price,Size,Bedrooms,Year_built,Age,Lot_size,Bathrooms,Distance_to_city_center,Garage
495000.0,1769,3,1955,71,9300,2.0,5.073016117869524,0
440000.0,1710,3,1926,100,6556,1.0,10.434514279512452,0
280000.0,420,1,1922,104,6720,0.75,1.0,1
1070000.0,3270,4,1989,37,35445,2.5,21.502245600979982,1
1034500.0,2370,4,2003,23,10858,2.5,10.339770427198156,1
248000.0,1770,4,2003,23,5855,2.5,6.840716742387479,1
294000.0,2210,4,1990,36,8465,2.5,6.528317998151141,0
561000.0,1710,3,2004,22,4140,2.25,6.684662224572971,1
656500.0,2710,4,1919,107,4750,2.0,7.513367285138015,1
660000.0,2340,3,1925,101,2970,3.0,7.529646757850172,1
370000.0,1220,2,1947,79,17172,1.0,10.101213398010346,1
349950.0,1060,3,1966,60,9525,1.0,7.173742043765746,0
223000.0,910,2,1957,69,9869,1.0,6.381784739078022,1
560000.0,1880,4,1944,82,3880,1.75,5.322180149039465,1
594000.0,1870,4,1937,89,5200,1.75,5.455275158941957,1
600000.0,1480,3,1914,112,5400,2.25,9.481310290601193,1
315000.0,1880,3,1993,33,7000,2.5,8.180670166842585,1
430000.0,1890,4,1947,79,6000,1.75,1.0,1
440000.0,1560,3,1972,54,7392,2.75,8.446102329589284,1
312500.0,1070,2,1999,27,1200,1.5,5.824208584156325,0
1240000.0,4410,5,2006,20,14380,4.0,7.819873730662307,0
300000.0,1470,3,2008,18,1235,3.25,4.081444640733342,0
680000.0,2570,3,2007,19,3600,2.5,9.09233815995804,0
336750.0,1170,2,2009,17,1011,2.25,8.044779386368575,1
822500.0,2320,5,1926,100,4960,3.5,3.6733669965291726,1
589000.0,2440,4,1961,65,9600,3.0,8.141156861373606,1
863000.0,4120,4,1997,29,22370,2.5,6.559029796376143,0
210000.0,1440,2,1978,48,5680,1.75,1.9971455056332088,0
206135.0,1340,3,1978,48,11070,1.0,5.333848326230105,0
1125000.0,3010,6,2014,12,4360,3.75,8.459180417148277,1
285000.0,1840,3,1905,121,8601,1.75,9.579575136128259,0
230000.0,930,2,1986,40,7550,1.0,8.049256260291878,1
845000.0,4070,4,2002,24,115434,2.75,30.26208736054399,1
350000.0,1820,3,1976,50,9545,1.75,8.457534861344875,1
304000.0,1280,3,1947,79,8184,1.0,4.712355214331144,1
370000.0,900,2,1951,75,4600,1.0,7.215767634021821,0
810000.0,1980,3,1952,74,13503,1.75,10.101828575683047,1
440000.0,2010,4,1974,52,7575,2.25,8.777873989440723,1
1030000.0,2750,4,1905,121,4800,2.5,9.526740114423928,1
775000.0,3140,4,1939,87,10875,2.0,9.29991154160319,0
1335000.0,4200,5,1906,120,5800,2.25,7.214344622624749,1
235000.0,1900,3,1980,46,8540,1.75,9.918450714949282,1
499950.0,1830,3,1926,100,3000,1.0,5.52043622225282,0
622500.0,3320,5,1975,51,23760,2.75,7.1063760463168455,0
300000.0,2700,4,1966,60,10814,2.5,6.673599108168708,1
205000.0,1290,3,1976,50,6566,1.0,4.078492065580653,1
435000.0,1500,3,1997,29,8173,1.75,4.609065175076855,1
697000.0,3650,4,1978,48,48351,2.75,14.236643987853446,1
153000.0,1270,3,1944,82,6405,1.0,3.903740237000116,0
454000.0,2630,4,1979,47,39000,2.25,11.87611541108288,0
345000.0,1800,2,1987,39,26615,1.5,4.642155999138644,1
585000.0,1870,3,1927,99,2807,1.0,6.201281122118815,0
380000.0,2540,4,2000,26,6365,2.5,6.276616426086672,0
250600.0,1930,4,1981,45,8660,2.5,4.280734106795428,0
890000.0,2770,4,1974,52,13500,2.25,9.677737005297216,1
370000.0,2220,4,2001,25,5338,2.5,8.880310412879677,0
369500.0,1650,3,1961,65,9957,1.5,2.168720406893078,1
883000.0,3670,4,1999,27,54450,2.5,13.601825664301359,1
950000.0,3770,4,1989,37,35081,2.5,9.708772950638107,1
615000.0,2350,3,1978,48,20820,1.75,6.344290696673406,1
305000.0,1210,3,1983,43,5240,1.5,8.536424525795246,0
590000.0,2010,4,1989,37,7972,2.5,6.01292158368159,1
485000.0,1580,3,1985,41,6065,2.5,5.419455476068168,1
215000.0,710,2,1943,83,7200,1.0,1.0,1
430000.0,1910,3,1971,55,5040,2.0,7.914254090627679,0
324900.0,1880,4,2000,26,7965,2.5,2.8752248154395823,1
849900.0,2280,2,1990,36,641203,2.0,50.0,0
975000.0,3100,5,1973,53,10014,2.75,7.834930813874576,1
910000.0,2350,5,1993,33,4000,2.5,9.881975787515952,1
459950.0,1850,3,1919,107,6869,1.75,2.4473388026426637,1
325000.0,2070,3,1997,29,8337,2.5,1.0,1
513000.0,2020,4,1958,68,7070,2.75,6.965548634261085,1
475000.0,1580,3,1981,45,12177,2.25,12.83693354453256,1
419000.0,2690,4,1993,33,7947,2.5,10.306239058818312,0
760000.0,2420,4,1958,68,10285,2.5,7.685978245823877,1
1120000.0,2540,5,1954,72,6660,1.5,4.857091443103858,1
129000.0,1150,2,1950,76,30184,1.0,13.458167789911931,1
725000.0,3210,5,1968,58,12000,2.5,4.479361400886594,0
580000.0,2040,3,1992,34,4627,2.5,7.354473308068657,1
385000.0,1920,3,1921,105,4833,2.25,7.48301047749988,1
265000.0,1900,4,1958,68,10588,1.75,10.29822972249664,0
1735000.0,4310,3,1982,44,32093,2.5,19.697580116733235,1
330000.0,1070,3,2005,21,1155,2.5,6.408247901536301,1
665000.0,2790,4,1989,37,43091,2.5,12.091309122877504,1
799000.0,2860,3,2000,26,4442,2.5,5.811677063424017,1
589000.0,2250,3,1925,101,8800,2.0,1.452772285332645,1
1695000.0,3170,2,1900,126,3000,2.25,3.515860606732825,1
538000.0,1460,3,1906,120,7200,1.0,5.212152685660687,1
530100.0,1540,3,1926,100,3399,1.0,4.107534806196223,1
718500.0,2910,3,1900,126,6600,2.0,6.777064616101166,1
299000.0,1180,3,1962,64,13927,1.75,5.318140202853399,0
556000.0,1640,3,1948,78,7437,1.75,9.850492001973414,0
171000.0,1520,4,1920,106,19672,2.0,8.935021194754592,1
540000.0,3610,5,2003,23,9775,3.0,6.927099036584157,1
250000.0,1400,3,2012,14,3814,2.25,4.779115850461247,1
795000.0,3200,4,2007,19,3250,3.5,6.115572051576938,1
575000.0,1384,3,2006,20,1287,3.0,7.732694794002904,1
379500.0,1410,3,2005,21,1287,2.25,2.6560093528672986,0
385000.0,2050,4,2006,20,5276,2.5,4.08085053277423,1
415500.0,1750,4,2009,17,4779,2.5,5.044621913670006,1
397500.0,1510,3,1972,54,6710,2.0,2.304387229580356,1
530000.0,1930,3,2005,21,7214,2.5,3.985026420835507,0
883000.0,2960,4,1985,41,41656,2.5,11.902537379366024,1
850000.0,2920,5,1968,58,11880,2.75,9.999167542138181,1
496752.0,1980,2,1923,103,5000,1.0,6.787683987005775,1
330000.0,1430,3,1950,76,8865,1.75,7.353769734102633,0
735000.0,2450,4,2010,16,4187,2.75,8.390093886503916,1
525000.0,2360,4,2008,18,4924,2.75,5.57268463480181,0
269950.0,1890,3,2002,24,4838,2.5,7.138994549786669,0
650000.0,2140,3,1953,73,9484,1.75,6.587134741202511,1
520500.0,1900,3,1940,86,8100,2.0,7.416087048198886,0
652500.0,2700,4,1990,36,9122,2.5,5.076124027165253,1
506000.0,2430,5,1957,69,8000,3.0,1.0,0
416000.0,1110,3,1957,69,12150,1.0,7.0271625134410876,1
500000.0,2280,4,1960,66,15347,2.75,12.33764440829982,1
460000.0,1550,3,1949,77,4708,1.75,8.720246206724777,1
371025.0,1530,3,1977,49,8925,2.0,9.681192453773512,1
576000.0,2440,4,2002,24,28405,2.5,14.389392165418656,0
353500.0,1760,4,1987,39,9602,2.25,7.1863727728843125,1
1735000.0,3040,4,1926,100,5000,2.25,6.591947122216787,1
183000.0,1070,3,1957,69,8100,1.75,4.76704431369695,1
763101.0,1990,3,1939,87,5560,1.75,5.163781431918851,0
460000.0,1090,2,1951,75,4000,1.5,7.647313449313424,1
825000.0,1890,4,1919,107,6938,1.5,9.999253311506449,1
265000.0,1000,3,1969,57,9150,1.0,6.411661172957001,1
295000.0,1770,3,1960,66,8235,1.75,5.2964322054457655,0
418000.0,2360,4,1960,66,6250,3.0,6.251583876569792,1
554000.0,3380,3,1999,27,108900,3.5,28.583620246787344,1
534500.0,1700,3,2005,21,3150,2.5,1.2984355515993746,1
690000.0,1600,2,1918,108,4000,1.75,1.0,0
530000.0,2050,4,1988,38,6360,2.5,4.6203894515252495,1
357186.0,1210,2,2014,12,1040,1.75,1.5458627222575245,0
300000.0,1940,5,2007,19,6355,3.0,4.746579407058068,1
304000.0,1810,4,1967,59,8750,2.0,6.306659043547586,0
385000.0,1690,4,1984,42,4080,1.75,4.45625477293096,0
415000.0,1800,4,1923,103,2970,2.0,9.951402603412237,1
963000.0,3280,4,2007,19,6603,3.5,7.30083429380696,1
792500.0,4290,4,2004,22,175421,2.5,40.98562307883249,1
309212.0,1150,3,1979,47,9600,1.75,8.786621432130206,1
235000.0,880,2,1999,27,1805,1.5,1.9445006466576924,1
667000.0,1720,3,1907,119,8100,1.5,9.737335362260806,0
470000.0,1510,3,1956,70,8000,1.5,6.37270714039362,1
375000.0,1240,4,1908,118,3000,2.0,7.6114418517236375,0
410000.0,1580,4,1953,73,9581,2.0,3.7006283008795338,1
566000.0,2170,4,1987,39,7737,2.25,1.8861237019518065,1
680000.0,2500,4,2010,16,4950,2.75,8.443668974075086,1
332000.0,960,1,1908,118,2640,1.0,6.65722857829255,0
902000.0,3030,4,2003,23,8507,2.5,3.9952453369274683,1
500000.0,1540,3,1947,79,10800,1.75,4.551010756175917,1
445000.0,1890,3,1976,50,32340,1.75,14.844304353244308,1
825000.0,2810,4,1973,53,9800,2.5,3.3917643213980164,1
1095000.0,3530,4,1958,68,8400,4.0,11.60801885976789,0
277000.0,1100,3,1957,69,8536,1.0,4.005337796056394,1
545000.0,1940,3,1975,51,9775,2.5,8.87017577682515,1
435000.0,2300,3,2003,23,9521,2.5,5.918344572753045,1
638000.0,2110,3,2005,21,3600,2.5,7.529562293247029,1
418000.0,1220,4,1965,61,10580,1.5,5.483657993657422,1
499000.0,1750,3,1968,58,12325,1.75,6.9766212817831175,0
150000.0,1230,3,1949,77,8056,1.5,6.733957526187163,0
759950.0,3100,3,2002,24,23790,2.5,6.7514376326555805,0
427000.0,1830,3,1991,35,65340,2.5,20.290473036260376,1
632500.0,2640,5,2003,23,7096,2.5,4.879559300585244,0
660000.0,1840,6,1900,126,2774,1.75,4.869000253979944,1
862000.0,3190,4,1990,36,14565,2.5,4.929951876174464,1
524000.0,1120,2,1910,116,2000,1.0,1.0,0
470000.0,1760,3,1958,68,6723,1.5,5.771516712199492,0
385000.0,1590,3,2000,26,9912,2.0,14.220246264838748,1
575000.0,2120,4,1985,41,9603,2.5,9.27441286369407,1
220000.0,2240,4,1988,38,9826,2.5,6.907418860796817,1
460000.0,890,2,1919,107,2100,1.0,4.631327512375197,0
1712500.0,2940,3,1978,48,5432,3.25,6.153797678436139,1
175000.0,1220,3,1973,53,7300,1.5,8.10135734552563,0
465000.0,2670,3,1966,60,7500,2.25,2.9575615540734654,0
552000.0,1120,3,1912,114,2300,1.0,8.802965084006615,0
565000.0,3130,4,1981,45,139392,2.75,35.02454394632373,1
518000.0,1740,4,1976,50,7500,2.5,8.654557177123802,1
899950.0,3290,4,2006,20,5414,3.5,7.398227216429182,1
373000.0,1770,3,1926,100,5720,1.0,6.20284997308197,1
385000.0,2960,4,2006,20,5054,2.5,8.02938370790046,1
245000.0,1200,2,1943,83,4880,1.0,7.751442401224134,1
375000.0,2400,4,1913,113,6000,2.0,5.137877867176929,1
699850.0,2690,4,2002,24,6164,3.5,4.5119946813092975,1
450000.0,3550,6,1948,78,11780,2.25,7.66156888578596,1
455000.0,1310,2,1970,56,12196,1.5,12.086260454485561,1
650000.0,2610,4,1910,116,4160,2.75,2.114678773038297,0
378000.0,2760,5,1960,66,8015,2.5,2.2004242027426795,1
220000.0,1410,3,1940,86,7998,2.0,7.09388252370955,0
285500.0,1960,4,1967,59,7950,1.75,6.742663105568054,1
340000.0,1212,3,2004,22,1174,2.5,5.7548249931112245,1
921000.0,2220,4,1954,72,9496,1.5,7.631059593725501,0
375000.0,2040,4,1973,53,109336,2.5,26.197593236095585,1
999000.0,2800,4,1992,34,19168,2.75,13.303190315806248,1
335000.0,2040,3,1957,69,6000,1.5,1.3972880645704535,0
1920000.0,3070,4,1950,76,34412,2.5,9.396908925659263,1
385000.0,830,2,1928,98,26329,1.0,9.956035719552856,0
850000.0,4140,4,2003,23,7089,3.5,1.488233566537498,1
429000.0,2340,5,2009,17,4500,2.5,5.372436786703787,1
523950.0,1420,3,2006,20,1282,2.25,10.240810497184054,1
798800.0,2670,3,2013,13,3738,2.75,5.810259464887886,1
284000.0,1880,3,2009,17,6008,2.5,6.89370271715605,0
852880.0,3450,4,2014,12,6184,3.25,2.4563057044822587,1
320000.0,1200,3,2005,21,1400,2.25,3.4309157758815676,1
749995.0,3430,4,2014,12,9870,3.25,5.848410859028189,1
468500.0,1350,3,2007,19,1186,2.5,4.284054709731297,0
492500.0,2570,5,2006,20,9962,2.5,10.837331385011307,1
685000.0,2840,4,2008,18,4637,3.5,7.600473182175374,1
542525.0,2650,4,2014,12,5600,2.5,2.785626129188904,1
435000.0,1980,3,2007,19,2674,2.0,6.2743143352960145,1
242000.0,1280,3,1988,38,7524,1.75,7.999465245490355,0
325000.0,2610,4,1987,39,7091,2.5,9.838647115563798,0
837700.0,3010,5,1994,32,12611,2.75,12.26382205970512,1
210000.0,930,1,1948,78,7129,1.0,3.380517424516394,0
187500.0,1180,3,1977,49,7000,1.5,3.967427466368986,1
560000.0,1710,5,1926,100,9100,1.0,3.0472664232561515,1
272000.0,1380,3,1989,37,7476,2.0,5.793140422679056,1
235000.0,1190,3,1968,58,7280,1.75,7.855075123339003,0
259000.0,1870,3,1986,40,5909,2.0,9.143803549767306,1
866059.0,3130,5,2014,12,4797,3.5,5.731546929072432,1
473000.0,900,2,1909,117,5100,1.0,5.060457430235468,1
405000.0,1880,3,1968,58,7400,1.5,6.935273976746221,1
870000.0,3010,4,1951,75,4887,4.25,3.471971295109931,1
475000.0,2280,3,1985,41,5750,2.25,12.41861616508432,0
499500.0,2970,3,1998,28,21907,2.5,4.558416918645824,1
386000.0,1620,2,2008,18,3196,2.5,6.193421736687173,0
458000.0,1550,4,1918,108,3000,1.5,11.670818657688917,1
550000.0,2240,3,1976,50,78225,1.75,20.66539953367999,1
605500.0,2830,3,1989,37,6536,2.5,5.737082894995517,1
421000.0,2890,3,2000,26,21780,2.5,8.28366373156872,1
536000.0,1990,4,1991,35,5948,2.25,5.648424954712777,1
247200.0,1370,3,1982,44,8719,1.75,10.862345424029591,1
250000.0,1088,2,1983,43,1360,1.5,1.0,0
204950.0,1740,4,1978,48,9344,1.75,11.469101103888978,1
430000.0,1730,3,1978,48,9000,2.0,2.528128542649564,1
250000.0,1800,4,1998,28,8100,2.5,5.820043012296756,1
260000.0,1440,3,1958,68,12888,1.75,6.289866739104015,1
547000.0,1720,4,1926,100,2800,1.0,7.32565980931216,1
379900.0,2800,5,1995,31,7350,3.5,1.6756269443487568,1
738500.0,2300,3,2005,21,6009,2.5,7.588317998245829,0
545000.0,2030,4,1967,59,11585,2.25,13.389928869860558,1
342000.0,740,2,1948,78,6180,1.0,2.1464779862215684,1
4668000.0,9640,5,1983,43,13068,6.75,8.182718502831186,1
170000.0,1920,4,1966,60,13787,1.0,5.771453466610174,1
616000.0,2490,4,1983,43,12929,2.5,8.863461618579107,1
640000.0,1380,3,1948,78,4800,2.0,6.0174433322472565,1
332000.0,1530,3,1993,33,9406,2.5,4.956739272867071,1
1010000.0,2420,3,2006,20,1923,3.25,6.848216854613222,1
380000.0,2150,4,1991,35,37647,2.5,17.942444329360228,1
415000.0,1610,4,1967,59,9600,2.0,6.347288624818104,1
1008000.0,2650,4,2001,25,3060,3.5,7.771273826444546,1
669000.0,2700,4,1976,50,35362,2.75,8.192581126386509,1
260000.0,1270,3,1948,78,20700,1.5,6.270690869545975,0
854000.0,3150,4,1986,40,38865,2.75,14.190218833641133,1
605000.0,2010,3,1985,41,10760,2.25,11.604348085607896,1
320000.0,860,3,1927,99,5060,1.0,7.07884004635698,1
229950.0,1410,3,1983,43,7466,2.0,5.554025908430537,1
255000.0,1700,3,1987,39,7532,1.75,6.504274216270063,1
1170000.0,2570,4,2000,26,6251,2.5,2.498976798090847,0
479000.0,1230,2,2004,22,932,2.25,6.9999459790661,0
1200000.0,4170,4,2004,22,9748,3.5,9.596599186970227,1
472000.0,1180,3,2010,16,1262,2.5,3.896129001500759,1
198000.0,1430,3,1980,46,7347,1.5,5.059273556721496,1
440000.0,1450,4,1962,64,8400,2.0,7.477634688956146,1
506000.0,2180,3,1961,65,7700,1.75,5.229840791878214,1
382500.0,2210,4,1993,33,7079,2.5,6.2174021561225326,1
269500.0,1480,2,1978,48,7276,1.5,12.754365367499545,0
560000.0,2340,3,1971,55,3477,2.0,4.95432289776201,1
840000.0,3860,4,1996,30,18334,3.5,7.591779543936333,1
479500.0,2300,3,2008,18,4637,2.75,3.9847745830945227,1
402000.0,1450,3,1968,58,7375,1.5,8.70757591449981,0
549000.0,1380,2,2006,20,953,2.5,4.646927480345691,0
449950.0,2470,4,1999,27,3811,2.5,3.8140808850357217,1
493000.0,2030,4,1975,51,18295,1.75,12.622912096819036,1
142500.0,1440,4,1948,78,13300,0.75,11.918809013540912,0
250000.0,1160,3,1998,28,6134,1.75,4.425529302783884,1
729000.0,1580,3,1908,118,3840,1.0,1.0,0
465000.0,1430,2,2006,20,1425,2.75,8.307541069510766,1
465000.0,1494,2,1943,83,19271,2.0,6.800310522719989,1
280000.0,1930,4,1988,38,7207,2.25,8.813276797488307,1
675000.0,2740,6,1953,73,6360,1.75,1.0,1
667500.0,1880,3,1927,99,3800,2.0,8.437792014897926,1
809000.0,2590,3,1988,38,7720,2.5,2.910484212157657,0
400000.0,2140,3,1986,40,11266,2.25,9.445492357199573,1
310000.0,1870,4,1956,70,6000,2.0,6.242819203509303,1
435000.0,1230,2,1928,98,3800,1.0,2.898181741810065,1
465950.0,2340,4,2001,25,6896,2.5,5.158091061219658,1
1538000.0,2880,3,1958,68,7599,2.25,8.578755370870102,1
253000.0,880,3,1945,81,6600,1.5,6.6376833593457025,1
330000.0,3040,3,2003,23,7232,2.5,8.199638941417453,0
554000.0,1120,4,1946,80,7104,1.0,12.350121753546457,1
350000.0,1380,3,2013,13,3600,2.0,1.027275164866846,0
294999.0,1660,4,1994,32,9760,2.5,11.803637724905872,1
1185001.0,2500,3,1905,121,5568,2.75,6.426667812569638,0
752000.0,2940,4,1991,35,10382,2.5,4.380047855030615,1
451000.0,1670,4,2005,21,3315,2.5,1.6720591227830308,1
725000.0,2630,4,1994,32,7505,2.75,5.933638827668899,1
345000.0,2250,4,1975,51,7412,2.75,9.247350335773378,1
206000.0,1320,3,1967,59,7000,1.0,6.017352638867398,0
2027000.0,4100,4,1934,92,22798,3.75,14.093064790742043,1
2475000.0,4340,3,1993,33,4947,3.25,1.6358729298453234,1
1728000.0,3700,4,1976,50,20570,3.0,9.077733156461838,0
580000.0,2700,5,1962,64,10875,2.0,3.417819666760643,1
430000.0,980,3,1950,76,7200,1.0,7.530895647874903,0
720000.0,2650,4,1988,38,11520,2.5,9.964662170291902,1
824000.0,3670,7,1964,62,4000,4.25,4.53771461895684,1
936000.0,2960,3,1952,74,12420,1.75,1.0,1
535000.0,3070,4,2006,20,7201,2.75,7.037044440389484,1
286800.0,1413,3,2011,15,3600,2.5,7.030215655200529,1
350000.0,1260,2,2005,21,1347,2.5,6.482284264885093,0
345000.0,1680,3,2007,19,2229,2.5,9.153146575466462,1
435000.0,1230,3,2009,17,1238,2.25,2.034438961052854,1
1555000.0,4360,3,2008,18,6240,3.5,8.288648316351349,1
1325000.0,4420,4,2013,13,16526,4.0,11.882722537433924,0
461000.0,2770,3,2006,20,6278,3.25,1.0,0
770000.0,2910,3,1990,36,10204,2.25,7.999755477756931,0
1384000.0,4290,4,1997,29,12103,3.25,5.908060506976986,1
330000.0,1600,3,2005,21,26977,2.5,10.150831980695063,1
322500.0,1820,4,1994,32,6753,2.5,7.393629450615009,1
1600000.0,6050,6,2001,25,230652,5.0,49.66871430765934,1
475000.0,1700,3,1977,49,8432,1.75,4.659275762515165,1
250275.0,790,2,1942,84,11234,1.0,7.349257252464074,1
274500.0,1720,3,1969,57,9000,2.25,3.538262183411592,0
284950.0,990,3,1960,66,10723,1.0,3.887124613344444,1
264950.0,1770,4,1983,43,9011,1.75,8.840319848869509,1
242000.0,1260,3,1986,40,8092,2.0,3.172017894524032,1
913000.0,3640,4,1999,27,10576,2.5,9.114137502727635,1
555000.0,2040,3,1958,68,6000,1.75,7.587773878561854,0
711000.0,1980,4,1948,78,10800,1.75,1.9825798136282096,1
403500.0,3600,5,1968,58,17300,2.5,6.4273060429930355,1
975000.0,4270,4,1991,35,43386,2.5,17.25952820914212,1
253779.0,2030,4,1947,79,9600,2.0,3.976503406580955,1
384400.0,1689,3,2008,18,1388,3.25,3.884387213071837,0
646000.0,2870,5,1976,50,4461,2.75,7.278382679755689,1
415000.0,1270,3,1952,74,4800,1.75,8.310171527847785,1
764000.0,2790,4,1997,29,7938,2.5,5.832983341866513,1
507000.0,3850,5,2002,24,16249,3.25,6.457269415925076,1
545500.0,1560,3,1936,90,9361,2.5,11.139309585095523,1
450000.0,1180,3,1928,98,4080,1.75,11.032698991392737,0
264000.0,1820,4,1980,46,8118,1.75,9.560174152345386,1
650000.0,1260,5,1926,100,4500,1.75,6.155954427695073,1
365000.0,2640,3,1991,35,6715,2.5,3.9182028350772207,1
343566.0,1100,2,1954,72,4200,1.0,3.348666780330304,1
375000.0,1950,3,1997,29,6871,2.5,7.941742315797272,1
295000.0,1380,3,1966,60,8682,2.0,7.991594662666051,1
325000.0,2200,3,1977,49,7000,2.75,10.60479577883929,1
265000.0,2050,4,1963,63,7100,1.5,8.371350277608418,1
562000.0,2795,5,1996,30,15101,3.0,3.510959094720545,0
540000.0,2050,4,1989,37,34222,2.5,15.000242853168757,1
4489000.0,6430,4,2001,25,27517,3.0,7.5092181180567605,1
279950.0,2150,5,1970,56,7171,1.75,5.282286184142945,1
540000.0,1970,3,1963,63,8200,1.75,7.390600618755083,1
310000.0,2660,4,1960,66,12672,2.5,13.521402469351893,0
190000.0,720,1,1914,112,4800,1.0,15.289755668016081,0
440000.0,2410,4,2000,26,4780,2.5,7.776169177408548,0
1400000.0,2020,3,1937,89,5500,2.0,5.550410143838836,1
230000.0,1080,2,1958,68,9435,1.0,8.490516945441652,0
455000.0,1180,3,1981,45,14292,1.75,10.521366277621507,1
175000.0,660,2,1915,111,5000,1.0,5.037997123328425,0
650000.0,2920,3,1981,45,9370,1.75,12.259634067736968,1
3000000.0,4850,4,1989,37,12445,4.25,8.179212277574207,1
192500.0,1080,3,1900,126,8580,1.0,8.209229267274182,1
239950.0,1670,3,1978,48,6900,1.75,8.377772756163385,1
175000.0,1370,6,1931,95,5080,1.0,7.280759831843367,1
850000.0,3450,5,1972,54,28324,3.5,13.181621501408836,1
410000.0,1970,4,1961,65,10500,2.0,5.24824044035923,1
570000.0,2290,4,1996,30,6738,2.5,4.672694738161908,1
469000.0,2240,5,1966,60,7543,2.5,3.208137301084915,1
559000.0,1240,2,1938,88,6400,1.0,7.59850369186068,1
739888.0,2420,3,1989,37,43177,2.5,15.972209510536343,0
568450.0,3260,5,1969,57,58806,3.5,18.13451859845566,0
240000.0,670,2,1942,84,10920,1.0,12.207477300042612,1
574950.0,3160,5,1980,46,10000,3.25,6.983211943512861,1
180000.0,1990,3,1967,59,6350,2.25,8.276224966777537,1
1160000.0,4680,4,2005,21,9700,3.5,3.6648973715820565,1
300000.0,1700,3,2000,26,3575,2.5,4.5537008925767966,1
630000.0,2807,4,1996,30,9430,2.5,8.972613272697332,1
507000.0,1770,4,1968,58,9375,1.75,9.422306332229432,0
287500.0,2570,4,1979,47,9000,2.5,5.918099157007453,1
688000.0,3450,3,1983,43,16200,3.0,8.025202244425799,1
424000.0,1670,3,1972,54,7700,2.0,1.9863787599575717,1
400000.0,1050,3,1928,98,6150,1.75,5.158912397580172,0
620000.0,1910,4,1987,39,7683,2.5,9.207749490559358,0
300000.0,910,3,1971,55,7700,1.0,8.265615048319699,0
615000.0,2480,5,1978,48,12070,2.25,8.91599716414363,1
206000.0,1820,2,1921,105,8867,1.5,6.922721061542881,1
515500.0,2920,4,2003,23,7700,2.5,6.56118947588453,1
554000.0,1870,5,1961,65,11411,2.25,5.3012365815796585,1
825000.0,3810,4,1938,88,9792,3.5,9.054885260607605,1
855000.0,2190,4,1918,108,4080,2.25,7.078918833168169,1
315000.0,1730,3,1993,33,6368,2.5,7.749656543978398,1
299000.0,2220,5,1968,58,9360,2.5,5.293895471997258,1
650000.0,1320,3,1951,75,8114,1.5,1.0,1
465000.0,1510,3,1925,101,4800,1.75,9.251458135261087,1
535000.0,2120,3,2003,23,4080,2.0,4.379487631974787,1
564000.0,1690,2,2004,22,4500,2.0,3.3116727078706383,0
515000.0,1360,3,2007,19,1419,3.5,7.364236735741981,0
580000.0,3250,4,2008,18,5000,2.5,4.823962080242611,0
309000.0,1490,3,2010,16,1294,2.25,8.438609152139865,1
536751.0,1930,3,2013,13,6360,1.75,8.123017848730093,0
415000.0,2020,4,2010,16,5501,2.5,8.150907969601434,1
267000.0,1584,3,2012,14,2800,2.25,1.462132866398398,1
820000.0,3170,4,2008,18,8523,2.5,10.3404319561592,0
1399950.0,3870,4,2005,21,10046,2.75,7.792951593701568,1
485000.0,1430,2,2008,18,923,2.5,4.076768582261391,0
482000.0,1380,3,2008,18,1120,3.25,5.654165402026753,1
535000.0,2610,4,2008,18,4595,2.5,1.0,1
690000.0,1540,3,2013,13,1428,3.25,6.511558434442012,0
576000.0,1940,3,1948,78,9000,2.5,3.7118854754537853,1
378750.0,2160,3,1909,117,3000,2.5,1.5419891424693963,0
269900.0,1530,4,1968,58,8750,1.75,2.182922441346326,1
210000.0,1440,3,1983,43,7210,2.0,9.780065124969775,1
429900.0,2640,4,1987,39,8625,2.5,4.837209818921633,1
1525000.0,3620,4,1927,99,5131,3.25,10.627383129749497,1
360000.0,2850,4,2004,22,4650,2.5,4.3225956108431065,1
405000.0,1260,2,1947,79,4377,1.0,1.0,1
450000.0,1610,3,1955,71,11200,1.75,3.8904266801540226,0
703000.0,1360,3,1945,81,5980,2.0,9.903434860020816,1
661000.0,2496,4,1998,28,8058,2.5,6.143905466189998,1
580000.0,2160,4,1969,57,9593,2.25,5.273738110528197,1
464000.0,1320,3,1900,126,3625,1.0,6.205054677558363,1
945000.0,2540,2,2004,22,7089,2.5,7.923148208502635,0
659500.0,2620,4,1956,70,18362,3.0,12.024596447707381,0
200000.0,1140,3,1960,66,8340,1.5,11.013497689678779,1
280000.0,1790,3,1990,36,42399,2.0,12.400494062632742,0
1325000.0,2440,4,1902,124,3600,2.5,1.741856941753885,1
346150.0,2140,3,1966,60,7200,2.0,5.199604516630171,1
197500.0,1330,3,1905,121,5412,1.0,6.863241519748659,0
799000.0,2590,4,2001,25,7910,2.5,3.690723221368167,1
1309500.0,4750,4,2005,21,13912,4.5,4.910947255314872,1
350000.0,1620,2,1921,105,9205,1.0,7.872363644649656,0
720000.0,2440,4,1987,39,34290,2.5,11.712042945288648,1
519000.0,2020,3,1954,72,10744,2.75,7.247190986234759,0
590300.0,1470,3,1907,119,7200,1.5,4.1645139958997905,0
2200000.0,5990,5,2002,24,10450,4.75,6.398797857382698,1
410000.0,2520,6,1962,64,9324,2.75,4.092100567195087,1
437000.0,1440,2,2005,21,4225,1.75,8.51559523337436,1
221000.0,1640,3,1984,42,7350,2.25,9.575748004171258,0
